Wall time,Step,Value
1683878390.5240133,256,40.347904205322266
1683878404.9754417,512,44.731201171875
1683878420.3396487,768,36.12948226928711
1683878435.6806788,1024,32.26852035522461
1683878450.9432375,1280,29.60163116455078
1683878466.32888,1536,28.57938575744629
1683878480.5260231,1792,28.584131240844727
1683878497.0473967,2048,27.297935485839844
1683878511.2005289,2304,27.822004318237305
1683878526.7835808,2560,28.62872314453125
1683878543.2287295,2816,28.438833236694336
1683878558.4761925,3072,28.465328216552734
1683878573.979546,3328,28.486766815185547
1683878589.17256,3584,29.229774475097656
1683878604.3466735,3840,29.636180877685547
1683878619.4642367,4096,30.29074478149414
1683878633.5343118,4352,31.068880081176758
1683878648.2547154,4608,31.46977424621582
1683878663.272513,4864,32.209693908691406
1683878679.4238567,5120,32.27676773071289
1683878694.1678133,5376,32.623321533203125
1683878707.6061115,5632,33.23004150390625
1683878721.0146105,5888,34.11641311645508
1683878735.8785264,6144,34.67445755004883
1683878750.787318,6400,35.09439468383789
1683878765.6211643,6656,36.00498580932617
1683878780.237431,6912,36.47990036010742
1683878795.0102382,7168,36.59095001220703
1683878808.5488236,7424,36.0712776184082
1683878822.4273155,7680,36.215415954589844
1683878836.1249075,7936,37.04971694946289
1683878849.3494303,8192,37.12535095214844
1683878863.1116567,8448,36.84989929199219
1683878876.4349885,8704,37.87666320800781
1683878889.9046853,8960,38.40996170043945
1683878903.2041638,9216,39.29827880859375
1683878916.5268745,9472,39.790122985839844
1683878931.578545,9728,39.53476333618164
1683878943.563037,9984,39.74435043334961
1683878957.266744,10240,40.09664535522461
1683878970.6506295,10496,40.808597564697266
1683878982.838931,10752,40.586185455322266
1683878995.0018065,11008,41.01626968383789
1683879007.365647,11264,40.980430603027344
1683879018.3487866,11520,40.980430603027344
1683879030.6152654,11776,41.79277420043945
1683879042.9166703,12032,41.77851867675781
1683879057.4880278,12288,42.214622497558594
1683879071.6302564,12544,42.724761962890625
1683879084.076656,12800,42.26698684692383
1683879096.6107683,13056,42.9733772277832
1683879109.066887,13312,43.3957633972168
1683879121.62179,13568,43.77277374267578
1683879134.192374,13824,44.11172866821289
1683879147.9029043,14080,45.25172805786133
1683879160.3644907,14336,45.19947814941406
1683879172.8530257,14592,45.79975891113281
1683879186.720873,14848,46.59929656982422
1683879199.1067889,15104,46.46371841430664
1683879212.9551501,15360,47.36943817138672
1683879225.552291,15616,48.19855880737305
1683879239.2897213,15872,48.59259796142578
1683879253.2000005,16128,49.397193908691406
1683879266.9006023,16384,49.43191909790039
1683879280.8423922,16640,50.3742790222168
1683879295.9106638,16896,51.58604431152344
1683879309.7637491,17152,51.69321060180664
1683879323.703697,17408,53.242774963378906
1683879337.2425168,17664,53.49103546142578
1683879352.3860383,17920,54.87656784057617
1683879365.823041,18176,54.702449798583984
1683879380.7879844,18432,56.22671890258789
1683879394.526408,18688,57.23106002807617
1683879408.331286,18944,58.63941955566406
1683879422.1407733,19200,59.54683303833008
1683879435.7061946,19456,59.735931396484375
1683879447.788054,19712,59.7952880859375
1683879460.3773878,19968,59.859134674072266
1683879473.0830722,20224,60.16681671142578
1683879486.9419086,20480,61.240989685058594
1683879500.5597708,20736,62.41324996948242
1683879515.4980328,20992,63.81843566894531
1683879529.268646,21248,65.05748748779297
1683879543.009542,21504,65.04080200195312
1683879557.916001,21760,67.00526428222656
1683879572.728016,22016,67.73798370361328
1683879587.9478972,22272,67.87185668945312
1683879601.6787758,22528,67.84286499023438
1683879617.0751805,22784,69.8533935546875
1683879629.6704292,23040,69.41621398925781
1683879644.5751965,23296,71.83187866210938
